Index_agg,Country or area,Country Code,ISO3 Alpha Code,ISO2 Alpha Code,City Code,Urban Agglomeration,Location type,Data,Sources,Statistical Concept,Note,Urban Population,Cluster
1642,Thailand,764,THA,TH,22621,Nakhon Ratchasima,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1643,Thailand,764,THA,TH,22624,Nonthaburi,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1970, 1990, 2000 and 2010; UN Estimates for 1960 and 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1644,Thailand,764,THA,TH,205949,Pathum Thani,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1645,Thailand,764,THA,TH,205956,Phra Nakhon Si Ayutthaya,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1646,Thailand,764,THA,TH,205958,Phuket,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1647,Thailand,764,THA,TH,205960,Ratchaburi,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1648,Thailand,764,THA,TH,204120,Rayong,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1649,Thailand,764,THA,TH,205961,Roi Et,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1650,Thailand,764,THA,TH,205963,Sakon Nakhon,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
1651,Thailand,764,THA,TH,204118,Samut Prakan,Non-Capital,Urban agglomerations and capital cities,"Censuses of 1960, 1970, 1980, 2000 and 2010; UN Estimate for 2015.",Urban Agglomeration,Refers to the population of the urban agglomeration as of 2000.,Urban Population,1
